USER_ID,EDAD,GENERO,ESTADO_CIVIL,CARRO,PRECIO_POLIZA
435,44,MASCULINO,CASADO,Volkswagen Jetta 2016,6150000
436,52,FEMENINO,SOLTERO,Ford Explorer 2014,10850000
437,46,MASCULINO,CASADO,Mazda Tres 2016,5650000
438,50,MASCULINO,SOLTERO,Ford Explorer 2016,10900000
439,51,FEMENINO,SOLTERO,Chevrolet Aveo 2014,3100000
440,53,MASCULINO,CASADO,Kia Picanto 2010,3400000
441,38,MASCULINO,SOLTERO,Mazda Seis 2017,7425000
442,41,FEMENINO,CASADO,Ford Fiesta 2014,4850000
443,45,MASCULINO,CASADO,Volkswagen Jetta 2016,6150000
444,51,MASCULINO,SOLTERO,Nissan Pathfinder 2012,8300000
445,34,FEMENINO,SOLTERO,Chevrolet Captiva 2014,6000000
446,31,MASCULINO,CASADO,Nissan Sentra 2018,5200000
447,38,MASCULINO,SOLTERO,Ford Ranger 2014,7850000
448,51,FEMENINO,CASADO,Kia Cerato 2013,5325000
449,47,MASCULINO,SOLTERO,Kia Sorento 2016,8400000
450,59,FEMENINO,SOLTERO,Kia Rio 2016,4400000
451,53,FEMENINO,CASADO,Mazda Seis 2018,7450000
452,19,MASCULINO,SOLTERO,Toyota Fortuner 2015,8875000
453,39,FEMENINO,CASADO,Mazda CX5 2014,7850000
454,23,FEMENINO,CASADO,Volkswagen Gol 2013,3575000
455,49,FEMENINO,SOLTERO,Nissan Sentra 2013,5075000
456,39,FEMENINO,SOLTERO,Mazda BT-50 2016,2450000
457,47,FEMENINO,SOLTERO,Mazda Allegro 2013,2575000
458,40,FEMENINO,CASADO,Renault Duster 2017,4175000
459,50,FEMENINO,SOLTERO,Mazda Seis 2015,7375000
460,24,MASCULINO,SOLTERO,Nissan Pathfinder 2017,8425000
461,30,MASCULINO,SOLTERO,Ford Escape 2014,6350000
462,36,MASCULINO,SOLTERO,Kia Cerato 2014,5350000
463,32,FEMENINO,CASADO,Chevrolet Spark GT 2014,3600000
464,18,MASCULINO,SOLTERO,Chevrolet Optra 2017,3325000
465,39,FEMENINO,SOLTERO,Nissan Pathfinder 2013,8325000
466,56,MASCULINO,CASADO,Volkswagen Jetta 2014,6100000
467,47,FEMENINO,CASADO,Kia Rio 2016,4400000
468,20,FEMENINO,SOLTERO,Mazda Allegro 2012,2550000
469,37,MASCULINO,CASADO,Kia Sportage 2016,6300000
470,41,MASCULINO,CASADO,Nissan Pathfinder 2012,8300000
471,31,FEMENINO,CASADO,Ford Explorer 2012,10800000
472,26,MASCULINO,CASADO,Kia Sportage 2013,6225000
473,45,MASCULINO,SOLTERO,Kia Sorento 2015,8375000
474,31,FEMENINO,SOLTERO,Toyota Fortuner 2015,8875000
475,49,FEMENINO,SOLTERO,Ford Explorer 2014,10850000
477,51,FEMENINO,SOLTERO,Volkswagen Gol 2013,3575000
478,28,MASCULINO,SOLTERO,Volkswagen Beetle 2013,5825000
479,45,MASCULINO,CASADO,Nissan Sentra 2016,5150000
480,47,MASCULINO,SOLTERO,Renault Clio 2015,3025000
481,42,MASCULINO,SOLTERO,Kia Sportage 2017,6325000
482,50,MASCULINO,CASADO,Mazda Tres 2016,5650000
483,34,FEMENINO,SOLTERO,Kia Rio 2014,4350000
484,24,FEMENINO,CASADO,Volkswagen Amarok 2013,6575000
485,40,MASCULINO,CASADO,Mazda BT-50 2016,2450000
486,46,MASCULINO,SOLTERO,Toyota Fortuner 2013,8825000
487,21,MASCULINO,CASADO,Renault Duster 2016,4150000
488,34,MASCULINO,SOLTERO,Ford Fiesta 2013,4825000
489,25,FEMENINO,SOLTERO,Toyota Hilux 2014,8850000
490,47,MASCULINO,SOLTERO,Kia Picanto 2015,3525000
491,45,MASCULINO,CASADO,Volkswagen Golf 2013,5675000
492,38,FEMENINO,SOLTERO,Mazda Seis 2014,7350000
493,52,MASCULINO,SOLTERO,Chevrolet Aveo 2014,3100000
494,36,MASCULINO,CASADO,Mazda Seis 2017,7425000
495,31,MASCULINO,SOLTERO,Renault Twingo 2013,2925000
496,38,MASCULINO,SOLTERO,Volkswagen Golf 2018,5800000
497,31,MASCULINO,SOLTERO,Volkswagen Amarok 2011,6525000
498,23,FEMENINO,SOLTERO,Chevrolet Optra 2013,3225000
499,43,MASCULINO,SOLTERO,Volkswagen Jetta 2013,6075000
500,30,MASCULINO,CASADO,Nissan Pathfinder 2012,8300000
501,48,MASCULINO,CASADO,Volkswagen Amarok 2016,6650000
502,55,MASCULINO,CASADO,Nissan March 2016,4150000
503,32,FEMENINO,SOLTERO,Toyota 4Runner 2018,10950000
504,32,MASCULINO,CASADO,Volkswagen Amarok 2014,6600000
505,18,FEMENINO,CASADO,Kia Picanto 2015,3525000
506,29,FEMENINO,CASADO,Volkswagen Golf 2012,5650000
507,31,FEMENINO,SOLTERO,Kia Sportage 2016,6300000
508,35,MASCULINO,SOLTERO,Nissan Sentra 2017,5175000
509,53,FEMENINO,CASADO,Kia Rio 2018,4450000
510,55,FEMENINO,SOLTERO,Mazda Seis 2012,7300000
511,29,FEMENINO,SOLTERO,Kia Picanto 2019,3625000
512,42,FEMENINO,SOLTERO,Toyota Corolla 2015,5725000
513,55,MASCULINO,CASADO,Volkswagen Beetle 2017,5925000
514,22,FEMENINO,SOLTERO,Ford Escape 2011,6275000
515,34,MASCULINO,SOLTERO,Nissan Pathfinder 2013,8325000
516,54,FEMENINO,SOLTERO,Renault Clio 2013,2975000
517,31,FEMENINO,SOLTERO,Kia Sorento 2012,8300000
518,39,MASCULINO,CASADO,Renault Sandero 2016,3900000
519,47,FEMENINO,SOLTERO,Chevrolet Captiva 2014,6000000
520,26,MASCULINO,CASADO,Renault Logan 2010,3900000
521,35,MASCULINO,SOLTERO,Kia Sportage 2015,6275000
522,49,MASCULINO,CASADO,Toyota 4Runner 2016,10900000
523,37,FEMENINO,CASADO,Kia Rio 2012,4300000
524,43,MASCULINO,SOLTERO,Chevrolet Optra 2011,3175000
525,54,MASCULINO,CASADO,Kia Rio 2011,4275000
526,46,MASCULINO,CASADO,Mazda Tres 2014,5600000
527,32,FEMENINO,CASADO,Volkswagen Jetta 2017,6175000
528,46,MASCULINO,CASADO,Renault Logan 2013,3975000
529,53,FEMENINO,CASADO,Mazda Tres 2016,5650000
530,50,MASCULINO,CASADO,Toyota Fortuner 2014,8850000
531,36,FEMENINO,SOLTERO,Toyota 4Runner 2017,10925000
532,34,FEMENINO,SOLTERO,Nissan X-trail 2017,6925000
533,55,FEMENINO,SOLTERO,Mazda Allegro 2014,2600000
534,45,FEMENINO,SOLTERO,Chevrolet Captiva 2010,5900000
535,25,FEMENINO,CASADO,Renault Duster 2015,4125000
536,56,MASCULINO,CASADO,Toyota Prado 2018,13950000
537,38,FEMENINO,CASADO,Kia Cerato 2015,5375000
538,22,FEMENINO,CASADO,Kia Picanto 2015,3525000
539,41,FEMENINO,CASADO,Kia Rio 2017,4425000
540,40,FEMENINO,SOLTERO,Kia Cerato 2015,5375000
541,40,FEMENINO,SOLTERO,Renault Twingo 2010,2850000
542,55,MASCULINO,SOLTERO,Mazda Seis 2013,7325000
544,46,FEMENINO,SOLTERO,Toyota Fortuner 2010,8750000
545,20,MASCULINO,CASADO,Volkswagen Gol 2017,3675000
546,31,MASCULINO,SOLTERO,Ford Explorer 2017,10925000
547,35,FEMENINO,CASADO,Ford Escape 2017,6425000
548,34,FEMENINO,CASADO,Volkswagen Beetle 2013,5825000
549,46,MASCULINO,CASADO,Renault Clio 2015,3025000
550,39,FEMENINO,SOLTERO,Mazda CX5 2017,7925000
551,37,MASCULINO,SOLTERO,Chevrolet Aveo 2013,3075000
552,22,MASCULINO,CASADO,Kia Sportage 2018,6350000
553,25,FEMENINO,SOLTERO,Mazda BT-50 2011,2325000
554,50,FEMENINO,SOLTERO,Ford Fiesta 2016,4900000
555,24,MASCULINO,CASADO,Chevrolet Spark GT 2013,3575000
556,38,FEMENINO,SOLTERO,Nissan Sentra 2015,5125000
557,46,MASCULINO,SOLTERO,Ford Escape 2012,6300000
558,30,MASCULINO,SOLTERO,Toyota Hilux 2016,8900000
559,50,FEMENINO,CASADO,Mazda CX5 2013,7825000
560,41,FEMENINO,SOLTERO,Toyota Corolla 2014,5700000
561,35,FEMENINO,SOLTERO,Chevrolet Aveo 2015,3125000
562,47,FEMENINO,SOLTERO,Volkswagen Golf 2010,5600000
563,42,FEMENINO,CASADO,Volkswagen Jetta 2014,6100000
564,33,FEMENINO,CASADO,Kia Sportage 2009,6125000
565,38,MASCULINO,SOLTERO,Kia Cerato 2018,5450000
566,36,FEMENINO,SOLTERO,Volkswagen Beetle 2013,5825000
567,23,FEMENINO,SOLTERO,Chevrolet Captiva 2012,5950000
568,42,MASCULINO,CASADO,Mazda Allegro 2012,2550000
569,39,FEMENINO,CASADO,Toyota Corolla 2014,5700000
570,41,FEMENINO,SOLTERO,Toyota Hilux 2010,8750000
571,18,MASCULINO,CASADO,Chevrolet Aveo 2013,3075000
572,43,FEMENINO,CASADO,Mazda Allegro 2018,2700000
573,37,FEMENINO,CASADO,Chevrolet Aveo 2011,3025000
574,37,FEMENINO,SOLTERO,Toyota Corolla 2014,5700000
575,40,FEMENINO,SOLTERO,Volkswagen Amarok 2016,6650000
576,45,FEMENINO,CASADO,Kia Cerato 2010,5250000
577,50,FEMENINO,SOLTERO,Mazda CX5 2015,7875000
578,46,FEMENINO,CASADO,Mazda CX5 2014,7850000
579,37,MASCULINO,CASADO,Chevrolet Aveo 2012,3050000
580,34,FEMENINO,SOLTERO,Renault Clio 2011,2925000
581,40,FEMENINO,SOLTERO,Toyota Fortuner 2017,8925000
582,50,FEMENINO,CASADO,Toyota Hilux 2015,8875000
583,39,FEMENINO,SOLTERO,Mazda BT-50 2013,2375000
584,40,FEMENINO,SOLTERO,Volkswagen Gol 2013,3575000
585,34,FEMENINO,CASADO,Mazda BT-50 2013,2375000
586,45,MASCULINO,CASADO,Kia Cerato 2013,5325000
587,34,MASCULINO,CASADO,Toyota Prado 2016,13900000
588,40,FEMENINO,CASADO,Chevrolet Optra 2019,3375000
589,29,MASCULINO,SOLTERO,Renault Logan 2016,4050000
590,25,FEMENINO,SOLTERO,Kia Sorento 2016,8400000
591,25,MASCULINO,SOLTERO,Volkswagen Amarok 2013,6575000
592,45,FEMENINO,SOLTERO,Renault Sandero 2016,3900000
593,30,MASCULINO,CASADO,Ford Escape 2013,6325000
594,39,FEMENINO,SOLTERO,Mazda Allegro 2018,2700000
595,43,FEMENINO,CASADO,Renault Sandero 2010,3750000
596,35,MASCULINO,CASADO,Toyota Hilux 2017,8925000
597,53,MASCULINO,SOLTERO,Volkswagen Gol 2015,3625000
598,53,MASCULINO,CASADO,Nissan Frontier 2016,5400000
599,38,MASCULINO,CASADO,Kia Cerato 2013,5325000
600,38,FEMENINO,SOLTERO,Toyota Prado 2015,13875000
601,50,MASCULINO,SOLTERO,Volkswagen Jetta 2016,6150000
602,24,MASCULINO,SOLTERO,Mazda CX5 2015,7875000
603,31,FEMENINO,SOLTERO,Volkswagen Gol 2016,3650000
604,41,FEMENINO,CASADO,Nissan Pathfinder 2014,8350000
605,31,FEMENINO,CASADO,Kia Sportage 2015,6275000
606,45,FEMENINO,CASADO,Volkswagen Golf 2015,5725000
607,52,MASCULINO,CASADO,Chevrolet Aveo 2014,3100000
608,51,MASCULINO,SOLTERO,Volkswagen Amarok 2014,6600000
609,55,FEMENINO,SOLTERO,Renault Twingo 2012,2900000
610,36,FEMENINO,SOLTERO,Renault Logan 2013,3975000
611,35,MASCULINO,CASADO,Volkswagen Gol 2013,3575000
612,46,MASCULINO,SOLTERO,Volkswagen Gol 2015,3625000
613,47,FEMENINO,SOLTERO,Volkswagen Jetta 2014,6100000
615,54,MASCULINO,CASADO,Ford Explorer 2013,10825000
616,34,MASCULINO,SOLTERO,Toyota Fortuner 2016,8900000
617,51,MASCULINO,SOLTERO,Volkswagen Jetta 2010,6000000
618,30,MASCULINO,SOLTERO,Toyota Hilux 2017,8925000
619,64,MASCULINO,CASADO,Chevrolet Sail 2016,3650000
620,41,FEMENINO,SOLTERO,Kia Sportage 2013,6225000
621,48,FEMENINO,SOLTERO,Toyota Fortuner 2007,8675000
622,51,MASCULINO,SOLTERO,Renault Twingo 2015,2975000
623,45,FEMENINO,CASADO,Nissan Pathfinder 2011,8275000
624,48,FEMENINO,CASADO,Volkswagen Golf 2014,5700000
625,34,FEMENINO,CASADO,Renault Sandero 2014,3850000
626,52,MASCULINO,CASADO,Volkswagen Beetle 2017,5925000
627,44,MASCULINO,SOLTERO,Kia Sportage 2015,6275000
629,61,FEMENINO,CASADO,Volkswagen Golf 2015,5725000
630,39,MASCULINO,SOLTERO,Mazda Tres 2013,5575000
631,39,MASCULINO,CASADO,Kia Sportage 2015,6275000
632,29,FEMENINO,CASADO,Volkswagen Jetta 2016,6150000
633,43,FEMENINO,SOLTERO,Volkswagen Gol 2013,3575000
634,22,MASCULINO,SOLTERO,Kia Sorento 2014,8350000
635,45,FEMENINO,SOLTERO,Kia Cerato 2017,5425000
636,29,MASCULINO,CASADO,Ford Ranger 2015,7875000
637,36,FEMENINO,CASADO,Mazda Seis 2014,7350000
638,41,MASCULINO,CASADO,Volkswagen Beetle 2016,5900000
639,37,MASCULINO,CASADO,Chevrolet Aveo 2012,3050000
640,52,FEMENINO,CASADO,Mazda Seis 2014,7350000
641,44,MASCULINO,CASADO,Chevrolet Sail 2015,3625000
642,49,MASCULINO,CASADO,Kia Picanto 2015,3525000
643,45,MASCULINO,CASADO,Volkswagen Beetle 2017,5925000
644,30,MASCULINO,CASADO,Renault Sandero 2014,3850000
645,29,MASCULINO,SOLTERO,Kia Sportage 2012,6200000
646,40,FEMENINO,CASADO,Toyota Hilux 2015,8875000
647,29,MASCULINO,CASADO,Kia Sorento 2017,8425000
648,46,FEMENINO,SOLTERO,Toyota Hilux 2016,8900000
649,40,FEMENINO,SOLTERO,Toyota Hilux 2016,8900000
650,27,FEMENINO,SOLTERO,Ford Explorer 2014,10850000
651,53,MASCULINO,CASADO,Renault Duster 2015,4125000
652,48,FEMENINO,CASADO,Kia Sorento 2015,8375000
653,29,FEMENINO,CASADO,Mazda Allegro 2013,2575000
654,33,MASCULINO,SOLTERO,Volkswagen Amarok 2014,6600000
655,42,FEMENINO,SOLTERO,Mazda Tres 2014,5600000
656,32,MASCULINO,CASADO,Mazda Seis 2014,7350000
657,46,MASCULINO,SOLTERO,Chevrolet Aveo 2015,3125000
658,29,MASCULINO,CASADO,Mazda Tres 2013,5575000
660,28,FEMENINO,CASADO,Kia Picanto 2015,3525000
661,33,MASCULINO,SOLTERO,Ford Escape 2014,6350000
662,57,FEMENINO,SOLTERO,Ford Escape 2015,6375000
663,18,MASCULINO,CASADO,Kia Rio 2016,4400000
664,41,FEMENINO,SOLTERO,Toyota Fortuner 2013,8825000
665,38,MASCULINO,SOLTERO,Kia Picanto 2012,3450000
666,39,FEMENINO,SOLTERO,Toyota Fortuner 2020,9000000
667,36,FEMENINO,SOLTERO,Toyota Prado 2010,13750000
668,40,MASCULINO,CASADO,Mazda BT-50 2015,2425000
669,24,MASCULINO,CASADO,Mazda Tres 2015,5625000
670,35,MASCULINO,SOLTERO,Volkswagen Amarok 2016,6650000
671,40,FEMENINO,CASADO,Renault Duster 2013,4075000
672,39,MASCULINO,CASADO,Volkswagen Golf 2012,5650000
673,63,FEMENINO,SOLTERO,Volkswagen Gol 2017,3675000
674,30,MASCULINO,SOLTERO,Ford Escape 2019,6475000
675,41,FEMENINO,SOLTERO,Volkswagen Jetta 2013,6075000
676,68,MASCULINO,CASADO,Chevrolet Spark GT 2013,3575000
677,38,MASCULINO,SOLTERO,Ford Explorer 2013,10825000
678,47,FEMENINO,CASADO,Nissan Sentra 2012,5050000
679,40,FEMENINO,SOLTERO,Nissan Frontier 2016,5400000
680,31,FEMENINO,CASADO,Renault Twingo 2012,2900000
681,32,FEMENINO,CASADO,Mazda Tres 2016,5650000
682,46,FEMENINO,SOLTERO,Nissan X-trail 2012,6800000
683,28,FEMENINO,CASADO,Volkswagen Gol 2010,3500000
684,31,MASCULINO,SOLTERO,Volkswagen Golf 2015,5725000
685,33,FEMENINO,SOLTERO,Mazda Seis 2017,7425000
686,42,MASCULINO,CASADO,Renault Sandero 2018,3950000
687,43,FEMENINO,SOLTERO,Mazda BT-50 2019,2525000
688,27,MASCULINO,CASADO,Toyota Prado 2016,13900000
689,33,FEMENINO,SOLTERO,Volkswagen Gol 2016,3650000
690,47,MASCULINO,SOLTERO,Kia Picanto 2015,3525000
691,33,FEMENINO,CASADO,Kia Picanto 2012,3450000
692,40,FEMENINO,CASADO,Kia Sportage 2015,6275000
693,46,FEMENINO,CASADO,Kia Sportage 2014,6250000
694,30,MASCULINO,SOLTERO,Volkswagen Golf 2014,5700000
695,45,MASCULINO,CASADO,Volkswagen Golf 2013,5675000
696,29,FEMENINO,SOLTERO,Renault Duster 2013,4075000
697,67,MASCULINO,CASADO,Chevrolet Aveo 2014,3100000
698,29,MASCULINO,CASADO,Mazda BT-50 2016,2450000
699,39,FEMENINO,CASADO,Toyota Corolla 2014,5700000
700,44,FEMENINO,CASADO,Mazda Allegro 2015,2625000
701,46,MASCULINO,CASADO,Kia Rio 2012,4300000
702,64,FEMENINO,SOLTERO,Renault Logan 2016,4050000
703,63,MASCULINO,CASADO,Volkswagen Golf 2017,5775000
704,37,MASCULINO,SOLTERO,Kia Cerato 2016,5400000
705,58,MASCULINO,CASADO,Kia Rio 2015,4375000
706,45,FEMENINO,SOLTERO,Mazda Seis 2016,7400000
707,56,MASCULINO,CASADO,Volkswagen Gol 2013,3575000
708,38,MASCULINO,CASADO,Kia Cerato 2011,5275000
709,48,MASCULINO,CASADO,Renault Sandero 2016,3900000
710,44,FEMENINO,CASADO,Kia Cerato 2017,5425000
711,42,MASCULINO,SOLTERO,Volkswagen Jetta 2015,6125000
712,43,FEMENINO,SOLTERO,Kia Rio 2015,4375000
713,31,MASCULINO,CASADO,Ford Fiesta 2015,4875000
714,50,MASCULINO,CASADO,Chevrolet Optra 2012,3200000
715,38,MASCULINO,SOLTERO,Ford Ranger 2011,7775000
716,49,MASCULINO,SOLTERO,Volkswagen Golf 2013,5675000
717,56,FEMENINO,SOLTERO,Kia Sorento 2015,8375000
718,40,FEMENINO,SOLTERO,Toyota Fortuner 2014,8850000
719,43,FEMENINO,SOLTERO,Renault Twingo 2015,2975000
720,53,MASCULINO,SOLTERO,Nissan Frontier 2011,5275000
721,34,MASCULINO,CASADO,Kia Cerato 2012,5300000
722,32,FEMENINO,CASADO,Nissan Pathfinder 2014,8350000
723,42,MASCULINO,CASADO,Nissan Pathfinder 2011,8275000
724,37,FEMENINO,SOLTERO,Toyota Prado 2017,13925000
725,26,FEMENINO,SOLTERO,Chevrolet Captiva 2011,5925000
726,28,FEMENINO,CASADO,Renault Logan 2015,4025000
727,55,FEMENINO,CASADO,Toyota Corolla 2016,5750000
728,30,MASCULINO,CASADO,Toyota Hilux 2012,8800000
729,35,FEMENINO,SOLTERO,Volkswagen Golf 2014,5700000
730,31,FEMENINO,SOLTERO,Renault Logan 2015,4025000
731,32,MASCULINO,CASADO,Mazda BT-50 2018,2500000
732,40,FEMENINO,CASADO,Chevrolet Sail 2016,3650000
733,38,FEMENINO,SOLTERO,Mazda Tres 2013,5575000
734,24,MASCULINO,CASADO,Kia Sorento 2012,8300000
735,45,FEMENINO,CASADO,Volkswagen Golf 2018,5800000
737,43,MASCULINO,CASADO,Volkswagen Golf 2015,5725000
738,41,FEMENINO,CASADO,Mazda Tres 2015,5625000
739,51,FEMENINO,SOLTERO,Kia Sportage 2012,6200000
740,42,MASCULINO,SOLTERO,Nissan Sentra 2014,5100000
741,41,MASCULINO,CASADO,Kia Cerato 2015,5375000
742,24,MASCULINO,SOLTERO,Kia Sorento 2011,8275000
743,53,FEMENINO,SOLTERO,Mazda Seis 2015,7375000
744,23,MASCULINO,SOLTERO,Ford Ranger 2014,7850000
745,35,FEMENINO,SOLTERO,Chevrolet Aveo 2015,3125000
746,48,MASCULINO,CASADO,Volkswagen Golf 2015,5725000
747,37,MASCULINO,SOLTERO,Nissan Pathfinder 2013,8325000
748,31,MASCULINO,CASADO,Ford Escape 2014,6350000
749,44,FEMENINO,SOLTERO,Volkswagen Jetta 2012,6050000
750,32,MASCULINO,CASADO,Volkswagen Beetle 2015,5875000
751,55,MASCULINO,SOLTERO,Volkswagen Golf 2018,5800000
752,37,FEMENINO,CASADO,Ford Explorer 2017,10925000
753,40,FEMENINO,SOLTERO,Renault Clio 2016,3050000
754,48,MASCULINO,SOLTERO,Kia Sportage 2014,6250000
755,40,FEMENINO,CASADO,Kia Picanto 2012,3450000
757,33,FEMENINO,CASADO,Kia Sorento 2012,8300000
758,42,MASCULINO,CASADO,Toyota Hilux 2013,8825000
759,39,MASCULINO,CASADO,Toyota 4Runner 2015,10875000
760,28,FEMENINO,CASADO,Ford Explorer 2016,10900000
761,47,MASCULINO,SOLTERO,Mazda Tres 2013,5575000
762,36,FEMENINO,CASADO,Kia Sportage 2014,6250000
763,40,FEMENINO,CASADO,Chevrolet Captiva 2016,6050000
764,36,MASCULINO,CASADO,Mazda Allegro 2017,2675000
765,33,FEMENINO,CASADO,Mazda CX5 2014,7850000
766,30,MASCULINO,CASADO,Toyota Prado 2014,13850000
767,35,MASCULINO,CASADO,Mazda BT-50 2016,2450000
768,45,MASCULINO,SOLTERO,Volkswagen Amarok 2016,6650000
769,53,MASCULINO,CASADO,Volkswagen Amarok 2017,6675000
770,50,FEMENINO,CASADO,Kia Sorento 2017,8425000
771,45,MASCULINO,CASADO,Toyota Prado 2015,13875000
772,39,MASCULINO,SOLTERO,Ford Escape 2014,6350000
773,53,MASCULINO,CASADO,Renault Duster 2015,4125000
774,21,FEMENINO,SOLTERO,Kia Picanto 2013,3475000
775,35,MASCULINO,SOLTERO,Volkswagen Amarok 2014,6600000
776,24,FEMENINO,CASADO,Toyota 4Runner 2013,10825000
777,44,FEMENINO,CASADO,Kia Sportage 2013,6225000
778,35,FEMENINO,SOLTERO,Chevrolet Captiva 2014,6000000
779,20,MASCULINO,CASADO,Renault Duster 2013,4075000
780,48,FEMENINO,CASADO,Ford Fiesta 2014,4850000
781,38,MASCULINO,CASADO,Kia Cerato 2014,5350000
782,30,MASCULINO,SOLTERO,Kia Rio 2019,4475000
783,27,FEMENINO,CASADO,Kia Picanto 2012,3450000
784,39,MASCULINO,SOLTERO,Kia Sorento 2013,8325000
785,25,MASCULINO,SOLTERO,Kia Sorento 2017,8425000
786,37,FEMENINO,CASADO,Volkswagen Gol 2017,3675000
787,29,MASCULINO,CASADO,Renault Sandero 2013,3825000
788,45,FEMENINO,SOLTERO,Renault Sandero 2013,3825000
789,25,FEMENINO,SOLTERO,Kia Sportage 2014,6250000
790,19,FEMENINO,SOLTERO,Toyota Hilux 2017,8925000
791,36,MASCULINO,CASADO,Kia Sportage 2016,6300000
792,53,MASCULINO,CASADO,Ford Explorer 2012,10800000
793,43,FEMENINO,SOLTERO,Volkswagen Jetta 2014,6100000
794,33,MASCULINO,CASADO,Mazda Seis 2016,7400000
796,41,MASCULINO,CASADO,Kia Picanto 2017,3575000
797,49,MASCULINO,SOLTERO,Volkswagen Gol 2012,3550000
798,43,FEMENINO,CASADO,Ford Explorer 2018,10950000
799,61,FEMENINO,CASADO,Toyota Prado 2017,13925000
801,38,FEMENINO,SOLTERO,Mazda Seis 2014,7350000
802,48,MASCULINO,SOLTERO,Kia Sportage 2015,6275000
803,46,FEMENINO,CASADO,Toyota Prado 2016,13900000
804,48,FEMENINO,SOLTERO,Kia Sorento 2016,8400000
805,49,FEMENINO,CASADO,Mazda Seis 2014,7350000
806,31,MASCULINO,SOLTERO,Volkswagen Jetta 2015,6125000
807,55,FEMENINO,SOLTERO,Toyota 4Runner 2014,10850000
808,41,FEMENINO,CASADO,Nissan Sentra 2014,5100000
809,32,MASCULINO,SOLTERO,Ford Escape 2018,6450000
810,46,FEMENINO,SOLTERO,Kia Sportage 2010,6150000
811,36,MASCULINO,SOLTERO,Kia Sportage 2015,6275000
812,42,FEMENINO,SOLTERO,Mazda Seis 2015,7375000
813,38,FEMENINO,CASADO,Ford Escape 2013,6325000
814,29,MASCULINO,SOLTERO,Ford Explorer 2018,10950000
815,50,MASCULINO,SOLTERO,Toyota Corolla 2014,5700000
816,33,FEMENINO,CASADO,Nissan Sentra 2015,5125000
817,42,FEMENINO,CASADO,Nissan Pathfinder 2013,8325000
818,18,FEMENINO,SOLTERO,Kia Picanto 2013,3475000
819,36,MASCULINO,SOLTERO,Chevrolet Aveo 2017,3175000
820,54,FEMENINO,SOLTERO,Mazda BT-50 2011,2325000
821,43,FEMENINO,CASADO,Mazda Seis 2015,7375000
822,30,MASCULINO,CASADO,Volkswagen Beetle 2012,5800000
823,50,MASCULINO,SOLTERO,Chevrolet Sail 2012,3550000
824,31,FEMENINO,CASADO,Kia Rio 2011,4275000
825,43,FEMENINO,SOLTERO,Mazda BT-50 2014,2400000
826,44,MASCULINO,SOLTERO,Ford Ranger 2011,7775000
827,26,MASCULINO,SOLTERO,Toyota Fortuner 2018,8950000
828,31,MASCULINO,CASADO,Chevrolet Optra 2014,3250000
829,37,MASCULINO,SOLTERO,Kia Sportage 2013,6225000
830,49,MASCULINO,SOLTERO,Kia Rio 2016,4400000
832,43,FEMENINO,SOLTERO,Renault Twingo 2017,3025000
833,38,MASCULINO,CASADO,Mazda Allegro 2017,2675000
834,38,MASCULINO,SOLTERO,Kia Sorento 2014,8350000
835,26,MASCULINO,SOLTERO,Volkswagen Gol 2014,3600000
836,28,FEMENINO,SOLTERO,Mazda Tres 2015,5625000
838,54,FEMENINO,SOLTERO,Volkswagen Amarok 2016,6650000
839,42,MASCULINO,SOLTERO,Mazda Tres 2013,5575000
840,41,FEMENINO,CASADO,Volkswagen Gol 2015,3625000
841,57,FEMENINO,CASADO,Kia Picanto 2015,3525000
842,44,FEMENINO,CASADO,Ford Escape 2016,6400000
843,27,MASCULINO,CASADO,Chevrolet Sail 2011,3525000
844,32,FEMENINO,SOLTERO,Volkswagen Beetle 2015,5875000
845,31,FEMENINO,SOLTERO,Volkswagen Amarok 2014,6600000
846,43,MASCULINO,CASADO,Mazda Tres 2017,5675000
847,55,FEMENINO,SOLTERO,Volkswagen Amarok 2013,6575000
848,57,FEMENINO,SOLTERO,Toyota 4Runner 2011,10775000
849,25,FEMENINO,CASADO,Volkswagen Gol 2013,3575000
851,39,MASCULINO,CASADO,Volkswagen Beetle 2011,5775000
852,33,MASCULINO,SOLTERO,Mazda CX5 2011,7775000
853,38,FEMENINO,SOLTERO,Volkswagen Amarok 2016,6650000
854,35,FEMENINO,SOLTERO,Kia Sorento 2015,8375000
855,54,FEMENINO,CASADO,Ford Escape 2014,6350000
856,41,MASCULINO,SOLTERO,Mazda Allegro 2015,2625000
857,34,MASCULINO,SOLTERO,Volkswagen Jetta 2014,6100000
858,37,MASCULINO,CASADO,Kia Rio 2016,4400000
859,41,FEMENINO,SOLTERO,Ford EcoSport 2017,5425000
860,42,FEMENINO,CASADO,Mazda Allegro 2015,2625000
861,41,FEMENINO,SOLTERO,Nissan Pathfinder 2014,8350000
862,29,FEMENINO,SOLTERO,Ford Escape 2013,6325000
863,33,FEMENINO,SOLTERO,Toyota Corolla 2014,5700000
864,43,FEMENINO,SOLTERO,Mazda CX5 2014,7850000
865,24,FEMENINO,SOLTERO,Toyota Corolla 2017,5775000
866,25,FEMENINO,SOLTERO,Mazda Tres 2013,5575000
867,45,MASCULINO,SOLTERO,Toyota Hilux 2016,8900000
868,58,MASCULINO,CASADO,Kia Cerato 2013,5325000
869,49,MASCULINO,CASADO,Chevrolet Aveo 2011,3025000
